NaCl/CaSO4	100.oC	150.oC	200.oC	100.oC/1e3atm
#	Block and Waters
0.5	0.0215
1.03	0.0256
2.03	0.0284
4.08	0.0296
#	Marshall et al., 1964
#0.1	0.0107	0.00409	0.00181
#0.3	0.0164	0.00692	0.00344
#0.6	0.0220	0.00979	0.00524
#1	0.0272	0.0127	0.00712
#2	0.0322	0.0175	0.0106
#3	0.0340	0.0207	0.0131
#4	0.0345	0.0232	0.0150
#6	0.033	0.0270	0.0182
#	Freyer & Voigt, Blount & Dickson
0	0.00535	0.0017	0.000542
0.501	0.01585
1.003	0.02080
1.732	0.02473
1.778	0.02498
1.994	0.02600
2.974	0.02809
2.997	0.02803
2.940	0.02923
3.977	0.02847
4.023	0.02822
5.003	0.02790
5.060	0.02701
5.060	0.02631
6.017	0.02460
6.017	0.02549
6.074	0.02530
6.712	0.02384
6.746	0.02346
6.712	0.02308

0.501		0.00723
1.003		0.01084
1.778		0.01452
1.903		0.01471
1.983		0.01579
2.997		0.01896
3.259		0.01978
3.282		0.02035
3.989		0.02099
4.171		0.02029
4.194		0.02111
4.775		0.02067
5.003		0.02168
5.994		0.02149
5.994		0.02162
6.268		0.02124
6.405		0.02143
6.564		0.02149
7.100		0.02175
7.111		0.02175
7.282		0.02226
7.396		0.02162
7.476		0.02149

0.501			0.00349
0.991			0.00596
1.880			0.00945
1.994			0.01014
3.020			0.01332
3.100			0.01313
3.168			0.01338
4.000			0.01566
4.103			0.01617
4.205			0.01566
5.003			0.01782
5.128			0.01763
5.254			0.01782
5.573			0.01845
5.630			0.01864
5.983			0.01883
6.028			0.01940
5.994			0.01947
6.222			0.01934
6.678			0.02010
6.667			0.02067
7.328			0.02092
7.385			0.02054
7.510			0.02118
7.977			0.02200
8.023			0.02207
8.160			0.02200
8.194			0.02219

1.214				0.0411
1.218				0.0409
6.082				0.0361
6.085				0.0360
0.153				0.0226
0.000				0.0146
0.154				0.0227
0.000				0.0147
4.205				0.0415
0.153				0.0230
4.213				0.0405
4.213				0.0400
