P	25.oC	100.oC	200.oC
9.818e+01	  6.943e-04
1.982e+02	  7.511e-04
2.145e+02	  7.642e-04
2.982e+02	  8.079e-04
4.000e+02	  8.777e-04
4.145e+02	  8.777e-04
4.145e+02	  8.821e-04
5.000e+02	  9.869e-04
5.455e+02	  1.052e-03
5.455e+02	  1.004e-03
6.018e+02	  1.066e-03
9.818e+01		  3.668e-04
2.000e+02		  3.930e-04
2.273e+02		  3.886e-04
3.000e+02		  4.192e-04
4.000e+02		  4.541e-04
4.000e+02		  4.803e-04
5.000e+02		  5.066e-04
5.673e+02		  5.066e-04
5.636e+02		  5.328e-04
6.000e+02		  5.459e-04
1.000e+02			  1.441e-04
1.982e+02			  1.572e-04
2.982e+02			  1.659e-04
4.000e+02			  1.703e-04
5.000e+02			  1.790e-04
6.000e+02			  1.965e-04
