n2/(n2+n3)	11.MPa	20.MPa	30.MPa	40.MPa	50.Mpa
0.525	6946
0.674	6007
0.800	7070
0.525		8528
0.673		7535
0.800		6770
0.525			9200
0.668			8207
0.800			7740
0.524				10498
0.666				9390
0.800				8524
0.522					11308
0.665					10722
0.800					8888
















